distribution_id,distribution_type,mu,sigma,kl_divergence,sample_size,f_value
3424,gaussian,0.023498498888017295,1.2968947374098203,0.0812713261569511,1000,-0.4180273321522342
3425,gaussian,-0.3845562061914768,0.8958218689440802,0.08520384105341083,100,-0.29650404417033216
3425,gaussian,-0.3845562061914768,0.8958218689440802,0.08520384105341083,1000,-0.33023747254282615
3426,gaussian,-0.13660439164157653,0.7872067196469241,0.058441986780199406,100,-0.2797460618735112
3426,gaussian,-0.13660439164157653,0.7872067196469241,0.058441986780199406,1000,-0.2821386983552202
3427,gaussian,-0.12372347190452893,1.032965142983827,0.008728795972967607,100,-0.3453464252833881
3427,gaussian,-0.12372347190452893,1.032965142983827,0.008728795972967607,1000,-0.3658374218332151
3428,gaussian,-0.2606735224319656,1.7489797269206828,0.5044077805093499,100,-0.5216784410442995
3428,gaussian,-0.2606735224319656,1.7489797269206828,0.5044077805093499,1000,-0.5234468475680467
3429,gaussian,-0.2582897182535448,1.7331718008836903,0.4853458941881793,100,-0.4714049125146603
3429,gaussian,-0.2582897182535448,1.7331718008836903,0.4853458941881793,1000,-0.520465293572473
3430,gaussian,-0.20360691187752133,1.854420397538352,0.6225931996070948,100,-0.5841374024130579
3430,gaussian,-0.20360691187752133,1.854420397538352,0.6225931996070948,1000,-0.531356475663348
3431,gaussian,-0.014653979869385887,0.8740407541927258,0.016709264460496143,100,-0.31153923427845936
3431,gaussian,-0.014653979869385887,0.8740407541927258,0.016709264460496143,1000,-0.3194249755045719
3432,gaussian,0.17646286386246013,1.8615914107741243,0.6268991423943995,100,-0.5526624129692902
3432,gaussian,0.17646286386246013,1.8615914107741243,0.6268991423943995,1000,-0.528697058519833
3433,gaussian,0.07910091116472795,0.8579970237728485,0.024362571771482933,100,-0.3061104883459828
3433,gaussian,0.07910091116472795,0.8579970237728485,0.024362571771482933,1000,-0.3179280293124472
3434,gaussian,0.04980429947971808,1.269141534893837,0.0682596367874676,100,-0.44210949626169477
3434,gaussian,0.04980429947971808,1.269141534893837,0.0682596367874676,1000,-0.4138672874024434
3435,gaussian,-0.18044235836352576,1.4433041398233604,0.190908115670117,100,-0.45686780057620713
3435,gaussian,-0.18044235836352576,1.4433041398233604,0.190908115670117,1000,-0.46873171414739184
3436,gaussian,-0.10900228797726526,1.9487740840951033,0.7376004647587422,100,-0.5477014156686633
3436,gaussian,-0.10900228797726526,1.9487740840951033,0.7376004647587422,1000,-0.5339868811919738
3437,gaussian,0.07984483833858391,1.0880086648171088,0.010719914074859394,100,-0.4125119243767338
3437,gaussian,0.07984483833858391,1.0880086648171088,0.010719914074859394,1000,-0.3680586167274334
3438,gaussian,-0.013147034926887985,1.250851872672698,0.05857680861011905,100,-0.42846640890334486
3438,gaussian,-0.013147034926887985,1.250851872672698,0.05857680861011905,1000,-0.40147085059810556
3439,gaussian,-0.09627755046302268,1.9190494900928097,0.6941801498592499,100,-0.513732218760683
3439,gaussian,-0.09627755046302268,1.9190494900928097,0.6941801498592499,1000,-0.5432039337969962
3440,gaussian,0.2608963231746128,0.5348694932244829,0.3028086328561055,100,-0.22264487678461636
3440,gaussian,0.2608963231746128,0.5348694932244829,0.3028086328561055,1000,-0.21365049820854815
3441,gaussian,0.2764490590411422,1.5960981615095862,0.3444147098679724,100,-0.4776593149389258
3441,gaussian,0.2764490590411422,1.5960981615095862,0.3444147098679724,1000,-0.498263580787032
3442,gaussian,0.4623113306812865,0.8817464266668792,0.1214550261290206,100,-0.32717992276008534
3442,gaussian,0.4623113306812865,0.8817464266668792,0.1214550261290206,1000,-0.3236257058811499
3443,gaussian,-0.111793611261214,1.0508894642548188,0.008796324410930145,100,-0.3416504199040252
3443,gaussian,-0.111793611261214,1.0508894642548188,0.008796324410930145,1000,-0.3672375463524824
3444,gaussian,-0.18677313666275114,1.126199188854987,0.03275599518963812,100,-0.38804285269808814
3444,gaussian,-0.18677313666275114,1.126199188854987,0.03275599518963812,1000,-0.3798637116248922
3445,gaussian,-0.17081168302302974,1.9567618037575187,0.7577557278383038,100,-0.5344088396910225
3445,gaussian,-0.17081168302302974,1.9567618037575187,0.7577557278383038,1000,-0.5498946875524544
3446,gaussian,-0.13959169156968695,1.0607963217396055,0.013367465282372204,100,-0.35782735942765564
3446,gaussian,-0.13959169156968695,1.0607963217396055,0.013367465282372204,1000,-0.3687373532370353
3447,gaussian,0.0063063369819364905,0.6803499934559267,0.1166058587047607,100,-0.2330732079178115
3447,gaussian,0.0063063369819364905,0.6803499934559267,0.1166058587047607,1000,-0.24451768016878817
3448,gaussian,0.03771700513799049,1.2065834973601586,0.04084034433472905,100,-0.407926613824423
3448,gaussian,0.03771700513799049,1.2065834973601586,0.04084034433472905,1000,-0.4030373380263737
3449,gaussian,0.21433416381788795,1.3797879156528727,0.15294710993164884,100,-0.4501551217077748
3449,gaussian,0.21433416381788795,1.3797879156528727,0.15294710993164884,1000,-0.44283911487119115
3450,gaussian,-0.13664536489213697,1.23796135820221,0.06214417938275374,100,-0.3542645804306372
3450,gaussian,-0.13664536489213697,1.23796135820221,0.06214417938275374,1000,-0.4183723491875236
3451,gaussian,0.13717899744994638,1.0334522952288088,0.010515921315872423,100,-0.3168737395126028
3451,gaussian,0.13717899744994638,1.0334522952288088,0.010515921315872423,1000,-0.3716094798109103
3452,gaussian,0.11551259211011829,0.854367133074251,0.02903745786667722,100,-0.31175541388278166
3452,gaussian,0.11551259211011829,0.854367133074251,0.02903745786667722,1000,-0.30245079920638246
3453,gaussian,0.11226623129163758,1.8824387861657084,0.6455215823205667,100,-0.5655941269093481
3453,gaussian,0.11226623129163758,1.8824387861657084,0.6455215823205667,1000,-0.523306767921981
3454,gaussian,0.06005317074280117,0.581998260297989,0.21245199958695493,100,-0.22405393046008876
3454,gaussian,0.06005317074280117,0.581998260297989,0.21245199958695493,1000,-0.21834657654295114
3455,gaussian,-0.2357476958732784,0.6830994354001687,0.1422157511473534,100,-0.2261398034049681
3455,gaussian,-0.2357476958732784,0.6830994354001687,0.1422157511473534,1000,-0.2557872186156052
3456,gaussian,0.24492356379636326,1.5792234818988726,0.32003391986505714,100,-0.434022623973488
3456,gaussian,0.24492356379636326,1.5792234818988726,0.32003391986505714,1000,-0.49182112698545943
3457,gaussian,-0.19433802063093172,1.5715600438969315,0.3017153343765945,100,-0.42575126711306066
3457,gaussian,-0.19433802063093172,1.5715600438969315,0.3017153343765945,1000,-0.4673350223688485
3458,gaussian,-0.09817492454422624,1.9178087799159276,0.6926311422203373,100,-0.5350222001350994
3458,gaussian,-0.09817492454422624,1.9178087799159276,0.6926311422203373,1000,-0.5332085755658332
3459,gaussian,0.43727977025695347,0.768951823383786,0.1539772119151943,100,-0.2585219422568933
3459,gaussian,0.43727977025695347,0.768951823383786,0.1539772119151943,1000,-0.2846095011456484
3460,gaussian,-0.12885587662812434,1.6683244704882592,0.388135376195453,100,-0.47321145751048205
3460,gaussian,-0.12885587662812434,1.6683244704882592,0.388135376195453,1000,-0.4965446366648404
3461,gaussian,-0.047269028437062294,1.810228103119962,0.5461272120267571,100,-0.5305529520723327
3461,gaussian,-0.047269028437062294,1.810228103119962,0.5461272120267571,1000,-0.5170671340422612
3462,gaussian,-0.058845426430414544,0.5256474647265876,0.283008530785293,100,-0.17468511450609825
3462,gaussian,-0.058845426430414544,0.5256474647265876,0.283008530785293,1000,-0.2005116063354565
3463,gaussian,0.019137784200849946,0.5594804213197735,0.23743904332744736,100,-0.20629530989037553
3463,gaussian,0.019137784200849946,0.5594804213197735,0.23743904332744736,1000,-0.2140097956916756
3464,gaussian,-0.23284866099830626,0.8144054704998465,0.06403430064789029,100,-0.3048877835919391
3464,gaussian,-0.23284866099830626,0.8144054704998465,0.06403430064789029,1000,-0.30034946691847797
3465,gaussian,0.1446453908915992,0.7456122571371765,0.08197954000214513,100,-0.2734452712332166
3465,gaussian,0.1446453908915992,0.7456122571371765,0.08197954000214513,1000,-0.2840971066605489
3466,gaussian,-0.20296500323895317,0.8920489594928518,0.032707329920590666,100,-0.3330975501167312
3466,gaussian,-0.20296500323895317,0.8920489594928518,0.032707329920590666,1000,-0.3224049339578561
3467,gaussian,0.08683070070202493,0.6583843419141133,0.138471168059068,100,-0.2589286166670663
3467,gaussian,0.08683070070202493,0.6583843419141133,0.138471168059068,1000,-0.2564027758544043
3468,gaussian,0.10219650113076316,0.8956949185972021,0.016512172647146772,100,-0.323586162342703
3468,gaussian,0.10219650113076316,0.8956949185972021,0.016512172647146772,1000,-0.31825609908440483
3469,gaussian,0.23010198898893905,0.9161801628805546,0.03370875737667611,100,-0.3465654311690475
3469,gaussian,0.23010198898893905,0.9161801628805546,0.03370875737667611,1000,-0.31292339171726435
3470,gaussian,-0.053890060225731506,1.8856086812919803,0.6449614421537468,100,-0.6049285433360243
3470,gaussian,-0.053890060225731506,1.8856086812919803,0.6449614421537468,1000,-0.5349343602585899
3471,gaussian,-0.27325588410928703,1.246183281756416,0.09373526930438714,100,-0.44533782427597224
3471,gaussian,-0.27325588410928703,1.246183281756416,0.09373526930438714,1000,-0.43360524566856057
3472,gaussian,-0.5430955534594467,0.6575204539807442,0.2829223704933561,100,-0.2544030844062699
3472,gaussian,-0.5430955534594467,0.6575204539807442,0.2829223704933561,1000,-0.2512550589348243
3473,gaussian,-0.1899798250540079,1.2113594678801942,0.05999879107721062,100,-0.3860148531407416
3473,gaussian,-0.1899798250540079,1.2113594678801942,0.05999879107721062,1000,-0.3999706435819897
3474,gaussian,-0.050852304996951404,0.9136557792540396,0.00897780753816857,100,-0.33359721369182604
3474,gaussian,-0.050852304996951404,0.9136557792540396,0.00897780753816857,1000,-0.3212100641092342
3475,gaussian,0.14384017075736202,1.5821365642510343,0.3031468619123674,100,-0.5136436908229647
3475,gaussian,0.14384017075736202,1.5821365642510343,0.3031468619123674,1000,-0.49577819641660786
3476,gaussian,-0.12579661305291212,1.1071505854319796,0.019013928663225044,100,-0.36324325933268126
3476,gaussian,-0.12579661305291212,1.1071505854319796,0.019013928663225044,1000,-0.38367717217422115
3477,gaussian,-0.20754240478261804,1.8944081337776395,0.6770215542641909,100,-0.5328791114945579
3477,gaussian,-0.20754240478261804,1.8944081337776395,0.6770215542641909,1000,-0.531477352785859
3478,gaussian,-0.1761459683303119,0.6978654193838623,0.11875077658085131,100,-0.24055361786607904
3478,gaussian,-0.1761459683303119,0.6978654193838623,0.11875077658085131,1000,-0.2601893878605179
3479,gaussian,-0.042288729097500505,1.5446761096763364,0.25909205958405157,100,-0.5061222109472027
3479,gaussian,-0.042288729097500505,1.5446761096763364,0.25909205958405157,1000,-0.45781410733772365
3480,gaussian,-0.1799988039907275,1.3709586270054,0.14045334031342627,100,-0.4337816078693722
3480,gaussian,-0.1799988039907275,1.3709586270054,0.14045334031342627,1000,-0.45580153807605334
3481,gaussian,-0.06320766946499183,1.5891215046228997,0.3014698322421694,100,-0.5013546862892196
3481,gaussian,-0.06320766946499183,1.5891215046228997,0.3014698322421694,1000,-0.4768027476842987
3482,gaussian,0.08319314327951811,1.4817360950688288,0.20801703974516195,100,-0.4782045530817246
3482,gaussian,0.08319314327951811,1.4817360950688288,0.20801703974516195,1000,-0.46790467772737754
3483,gaussian,-0.13200049211192524,0.8252429768360472,0.04130246899966372,100,-0.3318760205739517
3483,gaussian,-0.13200049211192524,0.8252429768360472,0.04130246899966372,1000,-0.2978791015419634
3484,gaussian,0.1291767899263055,0.5614099276853917,0.2432378063902746,100,-0.21426936468808638
3484,gaussian,0.1291767899263055,0.5614099276853917,0.2432378063902746,1000,-0.2184213022183027
3485,gaussian,-0.07751063917959525,1.7434691885520315,0.4669694405119671,100,-0.507314377376147
3485,gaussian,-0.07751063917959525,1.7434691885520315,0.4669694405119671,1000,-0.5091182436309944
3486,gaussian,-0.0370041091076676,1.9160189671505183,0.6859994144381552,100,-0.5512078171331329
3486,gaussian,-0.0370041091076676,1.9160189671505183,0.6859994144381552,1000,-0.5265690855844766
3487,gaussian,0.07130627511535038,0.9886077803853445,0.0026725721903427813,100,-0.38290083599986297
3487,gaussian,0.07130627511535038,0.9886077803853445,0.0026725721903427813,1000,-0.3380678061434029
3488,gaussian,-0.08353080736086868,1.3642628210299126,0.12348099541181656,100,-0.42006274447738695
3488,gaussian,-0.08353080736086868,1.3642628210299126,0.12348099541181656,1000,-0.4472342601258529
3489,gaussian,-0.14967515269182613,1.3195392407875688,0.10451061400254114,100,-0.44764075188157726
3489,gaussian,-0.14967515269182613,1.3195392407875688,0.10451061400254114,1000,-0.4340209888879836
3490,gaussian,0.04896324216475669,1.3515835925592734,0.11331086686755365,100,-0.43994939042716474
3490,gaussian,0.04896324216475669,1.3515835925592734,0.11331086686755365,1000,-0.43010066474505354
3491,gaussian,0.23522984205103828,1.6903469419206678,0.43136913238298435,100,-0.45546989055558307
3491,gaussian,0.23522984205103828,1.6903469419206678,0.43136913238298435,1000,-0.4972856431499697
3492,gaussian,-0.18251969273508695,1.8213784587546573,0.5757728547957444,100,-0.5469489740580809
3492,gaussian,-0.18251969273508695,1.8213784587546573,0.5757728547957444,1000,-0.5188921155435149
3493,gaussian,-0.2933556319697985,1.4246143013191674,0.20389060582265373,100,-0.4190177443266894
3493,gaussian,-0.2933556319697985,1.4246143013191674,0.20389060582265373,1000,-0.45655373296560076
3494,gaussian,-0.10103973960789302,0.7348981783911426,0.08316550295834702,100,-0.23292506947901798
3494,gaussian,-0.10103973960789302,0.7348981783911426,0.08316550295834702,1000,-0.2679316414798319
3495,gaussian,-0.47587286115655225,0.8187001644151901,0.14839983137443602,100,-0.2852885197846119
3495,gaussian,-0.47587286115655225,0.8187001644151901,0.14839983137443602,1000,-0.31553621565574463
3496,gaussian,0.09772018017212208,0.8063149396749684,0.04512737656042187,100,-0.2905108729836032
3496,gaussian,0.09772018017212208,0.8063149396749684,0.04512737656042187,1000,-0.28660050153308003
3497,gaussian,-0.24185048376363746,1.3178123510869786,0.1215874726284708,100,-0.41071232672822106
3497,gaussian,-0.24185048376363746,1.3178123510869786,0.1215874726284708,1000,-0.42865270070330846
3498,gaussian,-0.1518311443039152,1.757313438486865,0.4918154213087038,100,-0.5257757347785934
3498,gaussian,-0.1518311443039152,1.757313438486865,0.4918154213087038,1000,-0.5191891244331472
3499,gaussian,0.44532948463627253,0.9168723499014841,0.10627364839886966,100,-0.32092013772377115
3499,gaussian,0.44532948463627253,0.9168723499014841,0.10627364839886966,1000,-0.31940988121148467
3500,gaussian,0.31185086078350466,1.7580410405650273,0.5297794858193932,100,-0.515046915251365
3500,gaussian,0.31185086078350466,1.7580410405650273,0.5297794858193932,1000,-0.5029551189280161
3501,gaussian,-0.0920389580324554,1.239521186880895,0.0577168058274945,100,-0.43379098354257667
3501,gaussian,-0.0920389580324554,1.239521186880895,0.0577168058274945,1000,-0.42326071946796934
3502,gaussian,0.25821828722640755,1.0856074842212415,0.040470423225534846,100,-0.35919537300203724
3502,gaussian,0.25821828722640755,1.0856074842212415,0.040470423225534846,1000,-0.3724670985519666
3503,gaussian,-0.5302297371323594,1.8686242393816106,0.7612476018316197,100,-0.5438906764612459
3503,gaussian,-0.5302297371323594,1.8686242393816106,0.7612476018316197,1000,-0.5391935614722503
3504,gaussian,-0.13229167871786118,1.89910913288452,0.6706733946458912,100,-0.5574628792560772
3504,gaussian,-0.13229167871786118,1.89910913288452,0.6706733946458912,1000,-0.5409063388075552
3505,gaussian,0.15081151151852604,0.9371238432439537,0.015412440317945975,100,-0.328790409626291
3505,gaussian,0.15081151151852604,0.9371238432439537,0.015412440317945975,1000,-0.32482475129860416
3506,gaussian,0.2659996996710955,1.408433248152607,0.18474211230508497,100,-0.4302283461803071
3506,gaussian,0.2659996996710955,1.408433248152607,0.18474211230508497,1000,-0.446590043466666
3507,gaussian,0.2844022793045648,1.2534664502438684,0.10011852578556024,100,-0.3345449645476685
3507,gaussian,0.2844022793045648,1.2534664502438684,0.10011852578556024,1000,-0.4107434823535476
3508,gaussian,0.334945513708216,1.816827968188199,0.6094340756782339,100,-0.5314685355080769
3508,gaussian,0.334945513708216,1.816827968188199,0.6094340756782339,1000,-0.531003702616262
3509,gaussian,0.046446422573745955,0.7854580107171895,0.05103905658427199,100,-0.2842129087535864
3509,gaussian,0.046446422573745955,0.7854580107171895,0.05103905658427199,1000,-0.29891454764110387
3510,gaussian,-0.01221630623905991,0.8009128311392879,0.04280846349107492,100,-0.29066077864059825
3510,gaussian,-0.01221630623905991,0.8009128311392879,0.04280846349107492,1000,-0.2859253009426638
3511,gaussian,-0.16849355805935337,1.1663032744206558,0.040487551276353506,100,-0.33716501956349204
3511,gaussian,-0.16849355805935337,1.1663032744206558,0.040487551276353506,1000,-0.3970104380182076
3512,gaussian,-0.0986418023787476,1.1816787808391804,0.036111350099623074,100,-0.3868000379565587
3512,gaussian,-0.0986418023787476,1.1816787808391804,0.036111350099623074,1000,-0.3925195003298869
3513,gaussian,0.41586468679737404,1.7769448928219687,0.5903427575890361,100,-0.5420835083780547
3513,gaussian,0.41586468679737404,1.7769448928219687,0.5903427575890361,1000,-0.5339578548828956
3514,gaussian,-0.11027427202981972,1.9615204901045258,0.7561415913324261,100,-0.5359026532396614
3514,gaussian,-0.11027427202981972,1.9615204901045258,0.7561415913324261,1000,-0.5547975794305634
3515,gaussian,-0.0046497535052733305,1.765692287568887,0.49030259289391576,100,-0.48978875083958123
3515,gaussian,-0.0046497535052733305,1.765692287568887,0.49030259289391576,1000,-0.5206912392323433
3516,gaussian,-0.05168753894427455,1.0343226760983697,0.002500706723731261,100,-0.34968449948820585
3516,gaussian,-0.05168753894427455,1.0343226760983697,0.002500706723731261,1000,-0.3543670969085317
3517,gaussian,0.29054791291863846,1.0765778182954746,0.04793162081924773,100,-0.3922927090017644
3517,gaussian,0.29054791291863846,1.0765778182954746,0.04793162081924773,1000,-0.3790206933082828
3518,gaussian,-0.2630184474067185,1.7459062368517935,0.5014098914902418,100,-0.5514467772743274
3518,gaussian,-0.2630184474067185,1.7459062368517935,0.5014098914902418,1000,-0.5124188107277454
3519,gaussian,-0.03951948269617228,1.049915592415799,0.0032324975924956645,100,-0.3350059026159266
3519,gaussian,-0.03951948269617228,1.049915592415799,0.0032324975924956645,1000,-0.3648939704532763
3520,gaussian,-0.2371137635452216,1.3196767853220366,0.12149803027948769,100,-0.488748944557897
3520,gaussian,-0.2371137635452216,1.3196767853220366,0.12149803027948769,1000,-0.43865222871238896
3521,gaussian,-0.03890642818500395,0.8539860128056742,0.023243373886307594,100,-0.2983392445933611
3521,gaussian,-0.03890642818500395,0.8539860128056742,0.023243373886307594,1000,-0.3077983180442303
3522,gaussian,0.11020848122385662,0.6391653021149841,0.15793126568362947,100,-0.2293339364820502
3522,gaussian,0.11020848122385662,0.6391653021149841,0.15793126568362947,1000,-0.2513870304098296
3523,gaussian,-0.17722173671437233,1.3012412492126963,0.09899955029249985,100,-0.38750622040472316
3523,gaussian,-0.17722173671437233,1.3012412492126963,0.09899955029249985,1000,-0.4314147890558312
3524,gaussian,0.1104634769509168,0.5150100094969705,0.30228768740190604,100,-0.18218605233559487
3524,gaussian,0.1104634769509168,0.5150100094969705,0.30228768740190604,1000,-0.19612935541569582
3525,gaussian,-0.2598134277448621,1.2613186788599777,0.09705616922475258,100,-0.4225863655591222
3525,gaussian,-0.2598134277448621,1.2613186788599777,0.09705616922475258,1000,-0.4141844686382939
3526,gaussian,0.012951466794812176,0.7377685183657341,0.0763602279263782,100,-0.2789865600454259
3526,gaussian,0.012951466794812176,0.7377685183657341,0.0763602279263782,1000,-0.27511646369850995
3527,gaussian,0.16387474165381927,0.8171123834944101,0.04924242639143739,100,-0.3001386126469192
3527,gaussian,0.16387474165381927,0.8171123834944101,0.04924242639143739,1000,-0.30529904701789595
3528,gaussian,0.007423555425482176,0.9386521324955092,0.0038718018460645043,100,-0.34371553977575603
3528,gaussian,0.007423555425482176,0.9386521324955092,0.0038718018460645043,1000,-0.3364687523128101
3529,gaussian,0.08513069336037508,1.230715819116898,0.05335836431924923,100,-0.4332359287653234
3529,gaussian,0.08513069336037508,1.230715819116898,0.05335836431924923,1000,-0.41252569876623
3530,gaussian,0.16336593667719074,0.5416931623583161,0.2731155146657539,100,-0.19326408984188237
3530,gaussian,0.16336593667719074,0.5416931623583161,0.2731155146657539,1000,-0.21413295960063028
3531,gaussian,0.1775008687754145,1.3807740427515012,0.14637751530840992,100,-0.43622037369897276
3531,gaussian,0.1775008687754145,1.3807740427515012,0.14637751530840992,1000,-0.4370925035924765
3532,gaussian,-0.21217853069404105,1.4968358441681002,0.23941519374651699,100,-0.47084446545279746
3532,gaussian,-0.21217853069404105,1.4968358441681002,0.23941519374651699,1000,-0.45243431287366603
3533,gaussian,-0.025079605994698384,1.3968412104792616,0.14168376780385672,100,-0.44193106072862964
3533,gaussian,-0.025079605994698384,1.3968412104792616,0.14168376780385672,1000,-0.4440973670049623
3534,gaussian,-0.09546798132942387,0.6839116503759157,0.11835117630884207,100,-0.2772823029353243
3534,gaussian,-0.09546798132942387,0.6839116503759157,0.11835117630884207,1000,-0.2606438690549391
3535,gaussian,0.20042495480836933,1.1361379084111003,0.03785504353934688,100,-0.3670699893716225
3535,gaussian,0.20042495480836933,1.1361379084111003,0.03785504353934688,1000,-0.3912498540375244
3536,gaussian,-0.34736317452394816,1.8431523014113371,0.647458477562592,100,-0.5019276693842442
3536,gaussian,-0.34736317452394816,1.8431523014113371,0.647458477562592,1000,-0.5435815418889974
3537,gaussian,0.1621293031861386,0.5767342467801997,0.22982784725679528,100,-0.23470033660729872
3537,gaussian,0.1621293031861386,0.5767342467801997,0.22982784725679528,1000,-0.21455067791261878
3538,gaussian,0.09956972479834275,1.3488505721176562,0.11540319628067519,100,-0.44207349080981445
3538,gaussian,0.09956972479834275,1.3488505721176562,0.11540319628067519,1000,-0.4485796541897338
3539,gaussian,-0.12002707144580727,1.9540676891827435,0.7464803215310853,100,-0.5076906349184611
3539,gaussian,-0.12002707144580727,1.9540676891827435,0.7464803215310853,1000,-0.5561397567653044
3540,gaussian,0.1572644356825243,1.8699353322290444,0.6347912761517085,100,-0.5413898336758531
3540,gaussian,0.1572644356825243,1.8699353322290444,0.6347912761517085,1000,-0.5418125615687707
3541,gaussian,0.07795426855040581,1.8368458577068436,0.5819898935625039,100,-0.5312322878230253
3541,gaussian,0.07795426855040581,1.8368458577068436,0.5819898935625039,1000,-0.5307966317421811
3542,gaussian,0.056199193047790336,1.7595277451577063,0.4845026712103989,100,-0.5196607643546469
3542,gaussian,0.056199193047790336,1.7595277451577063,0.4845026712103989,1000,-0.5257930055440336
3543,gaussian,-0.1265391866702427,1.9350405828746324,0.720068812243843,100,-0.5885365379209339
3543,gaussian,-0.1265391866702427,1.9350405828746324,0.720068812243843,1000,-0.5754218565039505
3544,gaussian,-0.024184397990906024,1.6641082358367107,0.37563116698428456,100,-0.5443071540514297
3544,gaussian,-0.024184397990906024,1.6641082358367107,0.37563116698428456,1000,-0.5102354177389291
3545,gaussian,-0.3849950643889303,0.7555014735837062,0.13987538489194584,100,-0.26729340702712023
3545,gaussian,-0.3849950643889303,0.7555014735837062,0.13987538489194584,1000,-0.2766744476539035
3546,gaussian,-0.5120117353569367,0.9738135502119445,0.13176984441099426,100,-0.363382149531147
3546,gaussian,-0.5120117353569367,0.9738135502119445,0.13176984441099426,1000,-0.348985707696358
3547,gaussian,-0.2646260924398636,0.9461621121319539,0.037966214338696624,100,-0.32852408160552576
3547,gaussian,-0.2646260924398636,0.9461621121319539,0.037966214338696624,1000,-0.3331820718657977
3548,gaussian,-0.1752172600802372,1.8198601740851093,0.572536400013993,100,-0.5290949438313128
3548,gaussian,-0.1752172600802372,1.8198601740851093,0.572536400013993,1000,-0.5428097564673418
3549,gaussian,0.3560154573516001,1.2593444214564948,0.12575640373463626,100,-0.4176890241542556
3549,gaussian,0.3560154573516001,1.2593444214564948,0.12575640373463626,1000,-0.4295481928125132
3550,gaussian,0.09345777803416344,0.9258208505141119,0.01001383078127216,100,-0.3428249066684402
3550,gaussian,0.09345777803416344,0.9258208505141119,0.01001383078127216,1000,-0.3265382856873717
3551,gaussian,0.04853598000075915,1.9916389101303011,0.7955327721337215,100,-0.5346674796769098
3551,gaussian,0.04853598000075915,1.9916389101303011,0.7955327721337215,1000,-0.5480631201689233
3552,gaussian,-0.0269277588499175,0.5715688988204446,0.2230783002954898,100,-0.20820957024804554
3552,gaussian,-0.0269277588499175,0.5715688988204446,0.2230783002954898,1000,-0.21857259328585066
3553,gaussian,-0.43419940859203215,1.8488086198487512,0.6887697772552281,100,-0.5410210559307711
3553,gaussian,-0.43419940859203215,1.8488086198487512,0.6887697772552281,1000,-0.520997724906301
3554,gaussian,0.16453460895513083,1.5364934353158841,0.26443902706924005,100,-0.4928722442977965
3554,gaussian,0.16453460895513083,1.5364934353158841,0.26443902706924005,1000,-0.48377953718508204
3555,gaussian,0.07633463225457507,1.5910080796144561,0.30419901507259417,100,-0.5174145503738752
3555,gaussian,0.07633463225457507,1.5910080796144561,0.30419901507259417,1000,-0.4754161663543193
3556,gaussian,0.26464029620376783,1.3748874113649767,0.16180309503003765,100,-0.4605029524604779
3556,gaussian,0.26464029620376783,1.3748874113649767,0.16180309503003765,1000,-0.45037786841625954
3557,gaussian,-0.1483926881816565,1.8987050294775585,0.6723784990649921,100,-0.5113983781675273
3557,gaussian,-0.1483926881816565,1.8987050294775585,0.6723784990649921,1000,-0.5253243711084439
3558,gaussian,0.06599192051576658,1.5196234697198188,0.2383426247667335,100,-0.5022603801054933
3558,gaussian,0.06599192051576658,1.5196234697198188,0.2383426247667335,1000,-0.45240097841362026
3559,gaussian,-0.042012865142152134,1.4182318598578543,0.15716241794486385,100,-0.4236376347326185
3559,gaussian,-0.042012865142152134,1.4182318598578543,0.15716241794486385,1000,-0.4639518838158558
3560,gaussian,0.22961642496955426,1.6134269420956622,0.34957464771063596,100,-0.5117003602001962
3560,gaussian,0.22961642496955426,1.6134269420956622,0.34957464771063596,1000,-0.47276761779588666
3561,gaussian,0.5281575540100241,1.8279564639195465,0.7069889614097766,100,-0.4822052101232593
3561,gaussian,0.5281575540100241,1.8279564639195465,0.7069889614097766,1000,-0.5366911536485787
3562,gaussian,0.07258309993020433,1.7027868171321214,0.42010941243215494,100,-0.500366127001802
3562,gaussian,0.07258309993020433,1.7027868171321214,0.42010941243215494,1000,-0.5062258708802656
3563,gaussian,0.16227202953645894,0.7878355134630662,0.061974454095145015,100,-0.3198485320527006
3563,gaussian,0.16227202953645894,0.7878355134630662,0.061974454095145015,1000,-0.293279061957544
3564,gaussian,0.3118119011048876,1.4122048646782996,0.2006224039000093,100,-0.4775327354048899
3564,gaussian,0.3118119011048876,1.4122048646782996,0.2006224039000093,1000,-0.45106601702113297
3565,gaussian,-0.1696999476185396,0.7085320934677999,0.10996782295828256,100,-0.259824361875139
3565,gaussian,-0.1696999476185396,0.7085320934677999,0.10996782295828256,1000,-0.25941854521323204
3566,gaussian,-0.2163042278406128,1.4153503351374401,0.17762495795744526,100,-0.42285420718184574
3566,gaussian,-0.2163042278406128,1.4153503351374401,0.17762495795744526,1000,-0.4521160528615335
3567,gaussian,-0.1584846902471749,0.670244783067288,0.13728501859460984,100,-0.28051858706418004
3567,gaussian,-0.1584846902471749,0.670244783067288,0.13728501859460984,1000,-0.25500603023480356
3568,gaussian,-0.11165302432121249,1.5649366273691145,0.2829011932823777,100,-0.45297845748533266
3568,gaussian,-0.11165302432121249,1.5649366273691145,0.2829011932823777,1000,-0.4822085281457952
3569,gaussian,0.3048621398956688,1.4226393090478597,0.2059079492248731,100,-0.4777774749705341
3569,gaussian,0.3048621398956688,1.4226393090478597,0.2059079492248731,1000,-0.45314577442395404
3570,gaussian,0.1550180178570305,0.8376069618650599,0.0400143119906623,100,-0.30730316324003054
