phi,abs_phi_eps,best_r
-0.027094828403406435,0.017094828403406433,1.4655943940156724
0.0815457478942,0.0715457478942,1.2360691134508504
-0.010756897394161025,0.0007568973941610244,0.19151348343790045
-0.0624636339363398,0.0524636339363398,0.9417283811180052
0.017480959008365382,0.007480959008365382,0.002503589839772438
-0.08140019930437614,0.07140019930437615,1.6491831472238534
0.029245416098694632,0.01924541609869463,0.060097872677938674
-0.1434580258722803,0.13345802587228028,0.9157789280516166
-0.04738188785516828,0.03738188785516828,0.17827360333853343
0.016115636638628916,0.006115636638628916,0.48031717202179286
0.02717412135786257,0.017174121357862566,0.9861138174889252
0.03209803707033959,0.02209803707033959,1.4222062140870353
0.1312252048507433,0.1212252048507433,0.1225465236541969
0.0747803051132015,0.0647803051132015,0.07084756394990235
0.027645415423608988,0.017645415423608986,0.31269180043248584
-0.003429470550600111,0.006570529449399889,0.12420939965955048
0.08108879356605908,0.07108879356605909,0.5381596513309214
-0.0711292457549274,0.061129245754927404,0.08631103430902096
-0.10219625624504125,0.09219625624504126,0.22127339969787005
-0.011181100234003094,0.0011811002340030938,0.07879865133992092
0.02917375492834179,0.019173754928341787,1.058475451909954
0.03258314167927284,0.02258314167927284,0.17213283633609308
0.11282425199709822,0.10282425199709823,1.3258723316895396
0.06514514988149034,0.055145149881490337,1.0343892236428436
0.10300255868250247,0.09300255868250247,0.3764099289421258
-0.043843578309141984,0.03384357830914198,0.4726757003511883
0.021668820915526465,0.011668820915526465,0.009587675888584401
0.05883177484498364,0.04883177484498364,1.4270032944591344
0.043832630828665176,0.033832630828665174,0.8700524218243951
-0.09456909743644132,0.08456909743644132,0.6755042278746123
-0.012467419122660917,0.0024674191226609164,0.0002873247357672187
0.0777379108120218,0.06773791081202181,1.2724600509430564
-0.020405116231216047,0.010405116231216047,0.3690343625324191
0.05199997507688703,0.041999975076887026,1.1983177680400565
-0.02156600138333792,0.011566001383337918,1.247732119227119
-0.05854793010678255,0.04854793010678255,0.7169784565989183
0.03489553882910984,0.024895538829109838,0.029820381015894962
